source_platform,title,claim,raw_content,label,category,source_name,source_url,verdict_details,published_at,crawled_at,id
TurnBackHoax.id,[SALAH] Pasokan BBM Langka Imbas... [SALAH] Pasokan BBM Langka Imbas Sopir Tangki...,[SALAH] Pasokan BBM Langka Imbas... [SALAH] Pasokan BBM Langka Imbas Sopir Tangki...,"Faktanya, video merupakan rekaman lama yang... Faktanya, video merupakan rekaman lama yang memperlihatkan penyampaian aspirasi...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35785-salah-pasokan-bbm-langka-imbas-sopir-tangki-pertamina-mogok-kerja,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video merupakan rekaman lama yang... Faktanya, video merupakan rekaman lama yang memperlihatkan penyampaian aspirasi...",2026-02-24 08:33:18,2026-08-15 03:06:00,1347
TurnBackHoax.id,[SALAH] Jokowi Perintahkan Prabowo Hentikan... [SALAH] Jokowi Perintahkan Prabowo Hentikan MBG untuk...,[SALAH] Jokowi Perintahkan Prabowo Hentikan... [SALAH] Jokowi Perintahkan Prabowo Hentikan MBG untuk...,"Faktanya, hasil pencarian tidak menemukan pemberitaan... Faktanya, hasil pencarian tidak menemukan pemberitaan kredibel jika benar...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35784-salah-jokowi-perintahkan-prabowo-hentikan-mbg-untuk-fokus-ke-ikn,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, hasil pencarian tidak menemukan pemberitaan... Faktanya, hasil pencarian tidak menemukan pemberitaan kredibel jika benar...",2026-06-02 09:33:44,2026-08-15 03:06:00,1348
TurnBackHoax.id,[SALAH] Sinyal 5G Jadi Penyebab... [SALAH] Sinyal 5G Jadi Penyebab Eropa Dilanda...,[SALAH] Sinyal 5G Jadi Penyebab... [SALAH] Sinyal 5G Jadi Penyebab Eropa Dilanda...,"Faktanya, ilmuwan iklim asal Universitas Oxford... Faktanya, ilmuwan iklim asal Universitas Oxford dan Universitas Cornell...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35783-salah-sinyal-5g-jadi-penyebab-eropa-dilanda-gelombang-panas,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, ilmuwan iklim asal Universitas Oxford... Faktanya, ilmuwan iklim asal Universitas Oxford dan Universitas Cornell...",2026-04-19 09:06:36,2026-08-15 03:06:00,1349
TurnBackHoax.id,[PENIPUAN] Tautan Lowongan Kerja Perum... [PENIPUAN] Tautan Lowongan Kerja Perum Peruri,[PENIPUAN] Tautan Lowongan Kerja Perum... [PENIPUAN] Tautan Lowongan Kerja Perum Peruri,"Faktanya, tautan pendaftaran tidak mengarah ke... Faktanya, tautan pendaftaran tidak mengarah ke laman resmi Perum...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35782-penipuan-tautan-lowongan-kerja-perum-peruri,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tautan pendaftaran tidak mengarah ke... Faktanya, tautan pendaftaran tidak mengarah ke laman resmi Perum...",2026-01-16 08:09:15,2026-08-15 03:06:00,1350
TurnBackHoax.id,[SALAH] Bahlil: Pengguna HP Bakal... [SALAH] Bahlil: Pengguna HP Bakal Dikenakan Pajak...,[SALAH] Bahlil: Pengguna HP Bakal... [SALAH] Bahlil: Pengguna HP Bakal Dikenakan Pajak...,"Faktanya, tidak ditemukan informasi kredibel yang... Faktanya, tidak ditemukan informasi kredibel yang membenarkan klaim. Jadi,...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35757-salah-bahlil-pengguna-hp-bakal-dikenakan-pajak-mulai-2027,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tidak ditemukan informasi kredibel yang... Faktanya, tidak ditemukan informasi kredibel yang membenarkan klaim. Jadi,...",2026-05-04 09:15:51,2026-08-15 03:06:00,1351
TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran Bantuan Pupuk... [PENIPUAN] Tautan Pendaftaran Bantuan Pupuk Subsidi 2026,[PENIPUAN] Tautan Pendaftaran Bantuan Pupuk... [PENIPUAN] Tautan Pendaftaran Bantuan Pupuk Subsidi 2026,"Faktanya, Ditjen Prasarana dan Sarana Pertanian... Faktanya, Ditjen Prasarana dan Sarana Pertanian (PSP) Kementerian Pertanian...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35750-penipuan-tautan-pendaftaran-bantuan-pupuk-subsidi-2026,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, Ditjen Prasarana dan Sarana Pertanian... Faktanya, Ditjen Prasarana dan Sarana Pertanian (PSP) Kementerian Pertanian...",2026-07-18 10:02:06,2026-08-15 03:06:00,1352
TurnBackHoax.id,[SALAH] Penggunaan Sumur Bor Bakal... [SALAH] Penggunaan Sumur Bor Bakal Dikenai Pajak...,[SALAH] Penggunaan Sumur Bor Bakal... [SALAH] Penggunaan Sumur Bor Bakal Dikenai Pajak...,"Faktanya, penggunaan air tanah untuk keperluan... Faktanya, penggunaan air tanah untuk keperluan dasar rumah tangga...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35749-salah-penggunaan-sumur-bor-bakal-dikenai-pajak-setara-pdam,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, penggunaan air tanah untuk keperluan... Faktanya, penggunaan air tanah untuk keperluan dasar rumah tangga...",2026-04-22 09:08:27,2026-08-15 03:06:00,1353
TurnBackHoax.id,"[PENIPUAN] Tautan Pendaftaran ""Program Bantuan... [PENIPUAN] Tautan Pendaftaran ""Program Bantuan DAP Australia""","[PENIPUAN] Tautan Pendaftaran ""Program Bantuan... [PENIPUAN] Tautan Pendaftaran ""Program Bantuan DAP Australia""","Faktanya, Kementerian Agama melalui Ditjen Bimas... Faktanya, Kementerian Agama melalui Ditjen Bimas Kristen telah menegaskan...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35748-penipuan-tautan-pendaftaran-program-bantuan-dap-australia,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, Kementerian Agama melalui Ditjen Bimas... Faktanya, Kementerian Agama melalui Ditjen Bimas Kristen telah menegaskan...",2026-07-17 10:01:29,2026-08-15 03:06:00,1354
TurnBackHoax.id,[SALAH] Pengisian BBM Dibatasi Empat... [SALAH] Pengisian BBM Dibatasi Empat Hari Sekali,[SALAH] Pengisian BBM Dibatasi Empat... [SALAH] Pengisian BBM Dibatasi Empat Hari Sekali,"Faktanya, tidak ada kebijakan resmi dari... Faktanya, tidak ada kebijakan resmi dari pemerintah maupun PT...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35747-salah-pengisian-bbm-dibatasi-empat-hari-sekali,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tidak ada kebijakan resmi dari... Faktanya, tidak ada kebijakan resmi dari pemerintah maupun PT...",2026-03-01 08:36:23,2026-08-15 03:06:00,1355
TurnBackHoax.id,"[SALAH] Dokumentasi ""Fasilitas Produksi Misil... [SALAH] Dokumentasi ""Fasilitas Produksi Misil Israel Jadi...","[SALAH] Dokumentasi ""Fasilitas Produksi Misil... [SALAH] Dokumentasi ""Fasilitas Produksi Misil Israel Jadi...","Faktanya, video yang dibagikan adalah video... Faktanya, video yang dibagikan adalah video serangan drone Ukraina...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35376-salah-dokumentasi-fasilitas-produksi-misil-israel-jadi-target-misil-hizbullah,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video yang dibagikan adalah video... Faktanya, video yang dibagikan adalah video serangan drone Ukraina...",2026-04-27 09:11:32,2026-08-15 03:06:01,1356
TurnBackHoax.id,[SALAH] Pemadaman Listrik Global 9... [SALAH] Pemadaman Listrik Global 9 Hari Mulai...,[SALAH] Pemadaman Listrik Global 9... [SALAH] Pemadaman Listrik Global 9 Hari Mulai...,"Faktanya, tidak ditemukan prediksi resmi, temuan... Faktanya, tidak ditemukan prediksi resmi, temuan ilmiah, dan teknis...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35375-salah-pemadaman-listrik-global-9-hari-mulai-18-juli-2026,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tidak ditemukan prediksi resmi, temuan... Faktanya, tidak ditemukan prediksi resmi, temuan ilmiah, dan teknis...",2026-03-05 08:38:51,2026-08-15 03:06:01,1357
TurnBackHoax.id,[SALAH] KPK Hentikan Penyelidikan Kasus... [SALAH] KPK Hentikan Penyelidikan Kasus Korupsi MBG...,[SALAH] KPK Hentikan Penyelidikan Kasus... [SALAH] KPK Hentikan Penyelidikan Kasus Korupsi MBG...,KPK memang sempat menghentikan sementara penyelidikan... KPK memang sempat menghentikan sementara penyelidikan dugaan korupsi program...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35356-salah-kpk-hentikan-penyelidikan-kasus-korupsi-mbg-karena-dinilai-dibekingi-elit,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). KPK memang sempat menghentikan sementara penyelidikan... KPK memang sempat menghentikan sementara penyelidikan dugaan korupsi program...,2026-07-17 10:01:29,2026-08-15 03:06:01,1358
TurnBackHoax.id,[SALAH] Gunung Lawu Bakal Erupsi... [SALAH] Gunung Lawu Bakal Erupsi Besar,[SALAH] Gunung Lawu Bakal Erupsi... [SALAH] Gunung Lawu Bakal Erupsi Besar,Badan Geologi membantah klaim yang beredar... Badan Geologi membantah klaim yang beredar dan menyebut saat...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35352-salah-gunung-lawu-bakal-erupsi-besar,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Badan Geologi membantah klaim yang beredar... Badan Geologi membantah klaim yang beredar dan menyebut saat...,2026-07-06 09:54:42,2026-08-15 03:06:01,1359
TurnBackHoax.id,[SALAH] Bakal Ada Pemadaman Listrik... [SALAH] Bakal Ada Pemadaman Listrik Total di...,[SALAH] Bakal Ada Pemadaman Listrik... [SALAH] Bakal Ada Pemadaman Listrik Total di...,PLN menegaskan bahwa kabar tersebut tidak... PLN menegaskan bahwa kabar tersebut tidak berasal dari pihaknya...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35329-salah-bakal-ada-pemadaman-listrik-total-di-jawa-dan-bali,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). PLN menegaskan bahwa kabar tersebut tidak... PLN menegaskan bahwa kabar tersebut tidak berasal dari pihaknya...,2026-03-27 08:52:25,2026-08-15 03:06:01,1360
TurnBackHoax.id,[PARODI] Jubir ESDM Minta Masyarakat... [PARODI] Jubir ESDM Minta Masyarakat Pakai Solar...,[PARODI] Jubir ESDM Minta Masyarakat... [PARODI] Jubir ESDM Minta Masyarakat Pakai Solar...,"Juru Bicara Kementerian ESDM, Dwi Anggia... Juru Bicara Kementerian ESDM, Dwi Anggia menjelaskan postingan tersebut...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35310-parodi-jubir-esdm-minta-masyarakat-pakai-solar-saat-harga-pertamax-naik,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Juru Bicara Kementerian ESDM, Dwi Anggia... Juru Bicara Kementerian ESDM, Dwi Anggia menjelaskan postingan tersebut...",2026-03-31 08:54:53,2026-08-15 03:06:01,1361
TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran Lowongan Kerja... [PENIPUAN] Tautan Pendaftaran Lowongan Kerja Adhi Karya,[PENIPUAN] Tautan Pendaftaran Lowongan Kerja... [PENIPUAN] Tautan Pendaftaran Lowongan Kerja Adhi Karya,Unggahan berisi video dan narasi “pendaftaran... Unggahan berisi video dan narasi “pendaftaran lowongan kerja Adhi...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35307-penipuan-tautan-pendaftaran-lowongan-kerja-adhi-karya,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Unggahan berisi video dan narasi “pendaftaran... Unggahan berisi video dan narasi “pendaftaran lowongan kerja Adhi...,2026-02-15 08:27:45,2026-08-15 03:06:01,1362
TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran Lowongan Kerja... [PENIPUAN] Tautan Pendaftaran Lowongan Kerja Sari Roti,[PENIPUAN] Tautan Pendaftaran Lowongan Kerja... [PENIPUAN] Tautan Pendaftaran Lowongan Kerja Sari Roti,Unggahan berisi tautan dan narasi “pendaftaran... Unggahan berisi tautan dan narasi “pendaftaran lowongan kerja Sari...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35306-penipuan-tautan-pendaftaran-lowongan-kerja-sari-roti,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Unggahan berisi tautan dan narasi “pendaftaran... Unggahan berisi tautan dan narasi “pendaftaran lowongan kerja Sari...,2026-03-21 08:48:43,2026-08-15 03:06:01,1363
TurnBackHoax.id,[PENIPUAN] Tautan Lowongan Kerja AQUA [PENIPUAN] Tautan Lowongan Kerja AQUA,[PENIPUAN] Tautan Lowongan Kerja AQUA [PENIPUAN] Tautan Lowongan Kerja AQUA,"Faktanya, tautan tidak mengarah ke laman... Faktanya, tautan tidak mengarah ke laman resmi Danone-AQUA di...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35288-penipuan-tautan-lowongan-kerja-aqua,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tautan tidak mengarah ke laman... Faktanya, tautan tidak mengarah ke laman resmi Danone-AQUA di...",2026-03-03 08:37:37,2026-08-15 03:06:01,1364
TurnBackHoax.id,[SALAH] Presiden Resmi Bubarkan Bea... [SALAH] Presiden Resmi Bubarkan Bea Cukai,[SALAH] Presiden Resmi Bubarkan Bea... [SALAH] Presiden Resmi Bubarkan Bea Cukai,"Wacana pembubaran Bea Cukai pernah ada,... Wacana pembubaran Bea Cukai pernah ada, akan tetapi wacana...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35287-salah-presiden-resmi-bubarkan-bea-cukai,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Wacana pembubaran Bea Cukai pernah ada,... Wacana pembubaran Bea Cukai pernah ada, akan tetapi wacana...",2026-02-09 08:24:03,2026-08-15 03:06:01,1365
TurnBackHoax.id,[PENIPUAN] Tautan Lowongan Kerja United... [PENIPUAN] Tautan Lowongan Kerja United Tractors,[PENIPUAN] Tautan Lowongan Kerja United... [PENIPUAN] Tautan Lowongan Kerja United Tractors,Tautan pendaftaran tidak mengarah ke laman... Tautan pendaftaran tidak mengarah ke laman resmi PT United...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35286-penipuan-tautan-lowongan-kerja-united-tractors,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tautan pendaftaran tidak mengarah ke laman... Tautan pendaftaran tidak mengarah ke laman resmi PT United...,2026-01-24 08:14:11,2026-08-15 03:06:02,1366
TurnBackHoax.id,[SALAH] Mahasiswa Unhas Diancam Drop... [SALAH] Mahasiswa Unhas Diancam Drop Out Usai...,[SALAH] Mahasiswa Unhas Diancam Drop... [SALAH] Mahasiswa Unhas Diancam Drop Out Usai...,Pihak Universitas Hasanuddin telah membantah isu... Pihak Universitas Hasanuddin telah membantah isu sanksi drop out...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35285-salah-mahasiswa-unhas-diancam-drop-out-usai-demo-tolak-mbg,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Pihak Universitas Hasanuddin telah membantah isu... Pihak Universitas Hasanuddin telah membantah isu sanksi drop out...,2026-01-10 08:05:33,2026-08-15 03:06:02,1367
TurnBackHoax.id,"[SALAH] Dokumentasi ""Presiden Erdogan Tidak... [SALAH] Dokumentasi ""Presiden Erdogan Tidak Mau Bersalaman...","[SALAH] Dokumentasi ""Presiden Erdogan Tidak... [SALAH] Dokumentasi ""Presiden Erdogan Tidak Mau Bersalaman...","Faktanya, Erdogan menolak bersalaman karena tidak... Faktanya, Erdogan menolak bersalaman karena tidak memenuhi permintaan Prabowo...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35281-salah-dokumentasi-presiden-erdogan-tidak-mau-bersalaman-dengan-prabowo,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, Erdogan menolak bersalaman karena tidak... Faktanya, Erdogan menolak bersalaman karena tidak memenuhi permintaan Prabowo...",2026-05-27 09:30:02,2026-08-15 03:06:02,1368
TurnBackHoax.id,[SALAH] Pembelian Pertalite Dibatasi Rp50.000... [SALAH] Pembelian Pertalite Dibatasi Rp50.000 per Transaksi,[SALAH] Pembelian Pertalite Dibatasi Rp50.000... [SALAH] Pembelian Pertalite Dibatasi Rp50.000 per Transaksi,"Faktanya, Pertamina Patra Niaga menyatakan hingga... Faktanya, Pertamina Patra Niaga menyatakan hingga saat ini belum...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35262-salah-pembelian-pertalite-dibatasi-rp50-000-per-transaksi,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, Pertamina Patra Niaga menyatakan hingga... Faktanya, Pertamina Patra Niaga menyatakan hingga saat ini belum...",2026-01-09 08:04:56,2026-08-15 03:06:02,1369
TurnBackHoax.id,"[SALAH] Dokumentasi ""Jet Tempur AS... [SALAH] Dokumentasi ""Jet Tempur AS Serang Situs...","[SALAH] Dokumentasi ""Jet Tempur AS... [SALAH] Dokumentasi ""Jet Tempur AS Serang Situs...",Video yang beredar bukan penyerangan AS... Video yang beredar bukan penyerangan AS ke situs rudal...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35261-salah-dokumentasi-jet-tempur-as-serang-situs-rudal-iran,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Video yang beredar bukan penyerangan AS... Video yang beredar bukan penyerangan AS ke situs rudal...,2026-06-28 09:49:46,2026-08-15 03:06:02,1370
TurnBackHoax.id,"[PENIPUAN] Tautan Pendaftaran Bansos, Langsung... [PENIPUAN] Tautan Pendaftaran Bansos, Langsung Cair Rp5,4...","[PENIPUAN] Tautan Pendaftaran Bansos, Langsung... [PENIPUAN] Tautan Pendaftaran Bansos, Langsung Cair Rp5,4...",Akun Facebook dan tautan yang dibagikan... Akun Facebook dan tautan yang dibagikan dalam unggahan tersebut...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35258-penipuan-tautan-pendaftaran-bansos-langsung-cair-rp5-4-juta,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Akun Facebook dan tautan yang dibagikan... Akun Facebook dan tautan yang dibagikan dalam unggahan tersebut...,2026-05-12 09:20:47,2026-08-15 03:06:02,1371
TurnBackHoax.id,"[SALAH] Virus Hanta Tak Menular... [SALAH] Virus Hanta Tak Menular Antar-Manusia, Vaksinnya...","[SALAH] Virus Hanta Tak Menular... [SALAH] Virus Hanta Tak Menular Antar-Manusia, Vaksinnya...",Virus Andes merupakan satu-satunya jenis hantavirus... Virus Andes merupakan satu-satunya jenis hantavirus yang diketahui dapat...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35257-salah-virus-hanta-tak-menular-antar-manusia-vaksinnya-dipatenkan-sejak-2022,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Virus Andes merupakan satu-satunya jenis hantavirus... Virus Andes merupakan satu-satunya jenis hantavirus yang diketahui dapat...,2026-01-21 08:12:20,2026-08-15 03:06:02,1372
TurnBackHoax.id,"[SALAH] Jepang Ajak WNI Pindah... [SALAH] Jepang Ajak WNI Pindah Negara, Janji...","[SALAH] Jepang Ajak WNI Pindah... [SALAH] Jepang Ajak WNI Pindah Negara, Janji...",Tidak ditemukan informasi atau pernyataan resmi... Tidak ditemukan informasi atau pernyataan resmi bahwa Pemerintah Jepang...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35256-salah-jepang-ajak-wni-pindah-negara-janji-beri-pekerjaan-bergaji-rp27-juta,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan informasi atau pernyataan resmi... Tidak ditemukan informasi atau pernyataan resmi bahwa Pemerintah Jepang...,2026-05-27 09:30:02,2026-08-15 03:06:02,1373
TurnBackHoax.id,[SALAH] Indonesia Tinggalkan US$ untuk... [SALAH] Indonesia Tinggalkan US$ untuk Perkuat Rupiah,[SALAH] Indonesia Tinggalkan US$ untuk... [SALAH] Indonesia Tinggalkan US$ untuk Perkuat Rupiah,Video yang beredar tidak memuat pernyataan... Video yang beredar tidak memuat pernyataan bahwa Indonesia meninggalkan...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35255-salah-indonesia-tinggalkan-us-untuk-perkuat-rupiah,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Video yang beredar tidak memuat pernyataan... Video yang beredar tidak memuat pernyataan bahwa Indonesia meninggalkan...,2026-06-28 09:49:46,2026-08-15 03:06:02,1374
TurnBackHoax.id,"[PENIPUAN] Tautan Pendaftaran ""Kartu Bantuan... [PENIPUAN] Tautan Pendaftaran ""Kartu Bantuan BBM Gratis""","[PENIPUAN] Tautan Pendaftaran ""Kartu Bantuan... [PENIPUAN] Tautan Pendaftaran ""Kartu Bantuan BBM Gratis""","Faktanya, tautan pendaftaran tidak mengarah ke... Faktanya, tautan pendaftaran tidak mengarah ke laman resmi Pertamina....",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/35254-penipuan-tautan-pendaftaran-kartu-bantuan-bbm-gratis,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tautan pendaftaran tidak mengarah ke... Faktanya, tautan pendaftaran tidak mengarah ke laman resmi Pertamina....",2026-01-14 08:08:01,2026-08-15 03:06:02,1375
