id,source_platform,original_title,raw_text,cleaned_text,tokens,token_count_before,token_count_after,reduction_percentage,label,category,source_url,published_at,label_text,label_num
838,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur (Seri 775),[Tempo] Siaran Pers Resmi: Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur (Seri 775) Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur per tanggal 2026-03-14 Pemerintah mempercepat transisi energi hijau berkeadilan untuk melistriki desa terpencil di Maluku dan Papua. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-03-14.,tempo siaran pers resmi kementerian esdm resmikan 15 pembangkit listrik tenaga surya bayu kawasan indonesia timur seri 775 kementerian esdm resmikan 15 pembangkit listrik tenaga surya bayu kawasan indonesia timur per tanggal 2026 03 14 pemerintah mempercepat transisi energi hijau berkeadilan melistriki desa te rupiah encil maluku papua informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 03 14,"tempo,siaran,pers,resmi,kementerian,esdm,resmikan,15,pembangkit,listrik,tenaga,surya,bayu,kawasan,indonesia,timur,seri,775,kementerian,esdm,resmikan,15,pembangkit,listrik,tenaga,surya,bayu,kawasan,indonesia,timur,per,tanggal,2026,03,14,pemerintah,mempercepat,transisi,energi,hijau,berkeadilan,melistriki,desa,te,rupiah,encil,maluku,papua,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,03,14",67,64,4.5,FAKTA,Tempo - Energi Terbarukan,https://cekfakta.tempo.co/arsip/2026/1774,2026-03-14 18:27:18,FAKTA,0
839,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar (Seri 776),[Tempo] Siaran Pers Resmi: Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar (Seri 776) Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar per tanggal 2026-03-17 Bareskrim Polri menangkap 8 pelaku penipuan bermodus calo penerimaan pegawai instansi pemerintah. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-03-17.,tempo siaran pers resmi polri ungkap sindikat penipuan rekrutmen cpns bumn bermodus tautan palsu telegram berbayar seri 776 polri ungkap sindikat penipuan rekrutmen cpns bumn bermodus tautan palsu telegram berbayar per tanggal 2026 03 17 bareskrim polri menangkap pelaku penipuan bermodus calo penerimaan pegawai instansi pemerintah informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 03 17,"tempo,siaran,pers,resmi,polri,ungkap,sindikat,penipuan,rekrutmen,cpns,bumn,bermodus,tautan,palsu,telegram,berbayar,seri,776,polri,ungkap,sindikat,penipuan,rekrutmen,cpns,bumn,bermodus,tautan,palsu,telegram,berbayar,per,tanggal,2026,03,17,bareskrim,polri,menangkap,pelaku,penipuan,bermodus,calo,penerimaan,pegawai,instansi,pemerintah,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,03,17",63,62,1.6,FAKTA,Tempo - Hukum & Kriminalitas,https://cekfakta.tempo.co/arsip/2026/1775,2026-03-17 18:29:35,FAKTA,0
840,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima (Seri 777),[Tempo] Siaran Pers Resmi: Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima (Seri 777) Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima per tanggal 2026-03-20 Kemensos menegaskan tidak ada biaya administrasi ataupun pendaftaran daring melalui situs tidak resmi. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-03-20.,tempo siaran pers resmi kementerian sosial pastikan penyaluran bansos pkh bpnt langsung ditransfer rekening kks penerima seri 777 kementerian sosial pastikan penyaluran bansos pkh bpnt langsung ditransfer rekening kks penerima per tanggal 2026 03 20 kemensos menegaskan biaya administrasi ataupun pendaftaran daring melalui situs resmi informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 03 20,"tempo,siaran,pers,resmi,kementerian,sosial,pastikan,penyaluran,bansos,pkh,bpnt,langsung,ditransfer,rekening,kks,penerima,seri,777,kementerian,sosial,pastikan,penyaluran,bansos,pkh,bpnt,langsung,ditransfer,rekening,kks,penerima,per,tanggal,2026,03,20,kemensos,menegaskan,biaya,administrasi,ataupun,pendaftaran,daring,melalui,situs,resmi,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,03,20",66,61,7.6,FAKTA,Tempo - Sosial & Bansos,https://cekfakta.tempo.co/arsip/2026/1776,2026-03-20 18:31:52,FAKTA,0
841,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi (Seri 778),[Tempo] Siaran Pers Resmi: Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi (Seri 778) Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi per tanggal 2026-03-23 Kemendikbudristek merilis panduan kurikulum digital dan integritas akademik riset nasional. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-03-23.,tempo siaran pers resmi kementerian pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis perguruan tinggi seri 778 kementerian pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis perguruan tinggi per tanggal 2026 03 23 kemendikbudristek merilis panduan kurikulum digital integritas akademik riset nasional informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 03 23,"tempo,siaran,pers,resmi,kementerian,pendidikan,terbitkan,pedoman,pemanfaatan,kecerdasan,buatan,etis,perguruan,tinggi,seri,778,kementerian,pendidikan,terbitkan,pedoman,pemanfaatan,kecerdasan,buatan,etis,perguruan,tinggi,per,tanggal,2026,03,23,kemendikbudristek,merilis,panduan,kurikulum,digital,integritas,akademik,riset,nasional,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,03,23",57,56,1.8,FAKTA,Tempo - Pendidikan & Sains,https://cekfakta.tempo.co/arsip/2026/1777,2026-03-23 18:34:09,FAKTA,0
842,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 (Seri 779),[Tempo] Siaran Pers Resmi: Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 (Seri 779) Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 per tanggal 2026-03-26 Menteri PPN/Kepala Bappenas menekankan pentingnya hilirisasi industri ramah lingkungan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-03-26.,tempo siaran pers resmi bappenas paparkan roadmap transformasi ekonomi sirkular penciptaan juta green jobs hingga 2030 seri 779 bappenas paparkan roadmap transformasi ekonomi sirkular penciptaan juta green jobs hingga 2030 per tanggal 2026 03 26 menteri ppn kepala bappenas menekankan pentingnya hilirisasi industri ramah lingkungan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 03 26,"tempo,siaran,pers,resmi,bappenas,paparkan,roadmap,transformasi,ekonomi,sirkular,penciptaan,juta,green,jobs,hingga,2030,seri,779,bappenas,paparkan,roadmap,transformasi,ekonomi,sirkular,penciptaan,juta,green,jobs,hingga,2030,per,tanggal,2026,03,26,menteri,ppn,kepala,bappenas,menekankan,pentingnya,hilirisasi,industri,ramah,lingkungan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,03,26",62,61,1.6,FAKTA,Tempo - Perekonomian Nasional,https://cekfakta.tempo.co/arsip/2026/1778,2026-03-26 18:36:26,FAKTA,0
843,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya (Seri 780),[Tempo] Siaran Pers Resmi: Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya (Seri 780) Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya per tanggal 2026-03-29 BSN memastikan jaminan mutu dan keselamatan operasional perangkat elektrifikasi transportasi di Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-03-29.,tempo siaran pers resmi badan standarisasi nasional tetapkan 50 sni baru produk baterai kendaraan listrik panel surya seri 780 badan standarisasi nasional tetapkan 50 sni baru produk baterai kendaraan listrik panel surya per tanggal 2026 03 29 bsn memastikan jaminan mutu keselamatan operasional perangkat elektrifikasi transportasi indonesia informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 03 29,"tempo,siaran,pers,resmi,badan,standarisasi,nasional,tetapkan,50,sni,baru,produk,baterai,kendaraan,listrik,panel,surya,seri,780,badan,standarisasi,nasional,tetapkan,50,sni,baru,produk,baterai,kendaraan,listrik,panel,surya,per,tanggal,2026,03,29,bsn,memastikan,jaminan,mutu,keselamatan,operasional,perangkat,elektrifikasi,transportasi,indonesia,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,03,29",67,63,6.0,FAKTA,Tempo - Sains & Teknologi,https://cekfakta.tempo.co/arsip/2026/1779,2026-03-29 18:38:43,FAKTA,0
844,CekFakta Tempo,[Tempo] Dokumen Bukti: Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN (Seri 781),[Tempo] Dokumen Bukti: Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN (Seri 781) Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN per tanggal 2026-04-01 Laporan resmi Kementerian Keuangan per Juli 2026 menunjukkan penerimaan negara dari sektor perpajakan mencapai target kuartalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-01.,tempo dokumen bukti kementerian keuangan laporkan realisasi penerimaan pajak semester 2026 capai target apbn seri 781 kementerian keuangan laporkan realisasi penerimaan pajak semester 2026 capai target apbn per tanggal 2026 04 01 laporan resmi kementerian keuangan per juli 2026 menunjukkan penerimaan negara sektor pe rupiah ajakan mencapai target kuartalan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 01,"tempo,dokumen,bukti,kementerian,keuangan,laporkan,realisasi,penerimaan,pajak,semester,2026,capai,target,apbn,seri,781,kementerian,keuangan,laporkan,realisasi,penerimaan,pajak,semester,2026,capai,target,apbn,per,tanggal,2026,04,01,laporan,resmi,kementerian,keuangan,per,juli,2026,menunjukkan,penerimaan,negara,sektor,pe,rupiah,ajakan,mencapai,target,kuartalan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,01",64,65,-1.6,FAKTA,Tempo - Ekonomi & Keuangan,https://cekfakta.tempo.co/arsip/2026/1780,2026-04-01 18:41:00,FAKTA,0
845,CekFakta Tempo,[Tempo] Dokumen Bukti: Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah (Seri 782),[Tempo] Dokumen Bukti: Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah (Seri 782) Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah per tanggal 2026-04-04 Rapat Dewan Gubernur Bank Indonesia memutuskan mempertahankan suku bunga acuan untuk mengendalikan inflasi 2026. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-04.,tempo dokumen bukti bank indonesia pertahankan bi rate level 00 persen guna jaga stabilitas nilai tukar rupiah seri 782 bank indonesia pertahankan bi rate level 00 persen guna jaga stabilitas nilai tukar rupiah per tanggal 2026 04 04 rapat dewan gubernur bank indonesia memutuskan mempertahankan suku bunga acuan mengendalikan inflasi 2026 informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 04,"tempo,dokumen,bukti,bank,indonesia,pertahankan,bi,rate,level,00,persen,guna,jaga,stabilitas,nilai,tukar,rupiah,seri,782,bank,indonesia,pertahankan,bi,rate,level,00,persen,guna,jaga,stabilitas,nilai,tukar,rupiah,per,tanggal,2026,04,04,rapat,dewan,gubernur,bank,indonesia,memutuskan,mempertahankan,suku,bunga,acuan,mengendalikan,inflasi,2026,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,04",66,67,-1.5,FAKTA,Tempo - Ekonomi & Keuangan,https://cekfakta.tempo.co/arsip/2026/1781,2026-04-04 18:43:17,FAKTA,0
846,CekFakta Tempo,[Tempo] Dokumen Bukti: Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 (Seri 783),[Tempo] Dokumen Bukti: Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 (Seri 783) Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 per tanggal 2026-04-07 OJK memperbarui direktori entitas keuangan berizin dan mengimbau masyarakat waspada terhadap pinjol ilegal. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-07.,tempo dokumen bukti otoritas jasa keuangan rilis daftar 120 fintech lending perbankan digital berizin resmi 2026 seri 783 otoritas jasa keuangan rilis daftar 120 fintech lending perbankan digital berizin resmi 2026 per tanggal 2026 04 07 ojk memperbarui direktori entitas keuangan berizin mengimbau masyarakat waspada pinjol ilegal informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 07,"tempo,dokumen,bukti,otoritas,jasa,keuangan,rilis,daftar,120,fintech,lending,perbankan,digital,berizin,resmi,2026,seri,783,otoritas,jasa,keuangan,rilis,daftar,120,fintech,lending,perbankan,digital,berizin,resmi,2026,per,tanggal,2026,04,07,ojk,memperbarui,direktori,entitas,keuangan,berizin,mengimbau,masyarakat,waspada,pinjol,ilegal,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,07",65,63,3.1,FAKTA,Tempo - Perbankan & Fintech,https://cekfakta.tempo.co/arsip/2026/1782,2026-04-07 18:45:34,FAKTA,0
847,CekFakta Tempo,[Tempo] Dokumen Bukti: Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN (Seri 784),[Tempo] Dokumen Bukti: Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN (Seri 784) Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN per tanggal 2026-04-10 Progres pembangunan Ibu Kota Nusantara menunjukkan pencapaian fisik 92 persen untuk sarana air dan jalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-10.,tempo dokumen bukti kementerian pupr selesaikan pembangunan infrastruktur tol gedung pemerintahan tahap ikn seri 784 kementerian pupr selesaikan pembangunan infrastruktur tol gedung pemerintahan tahap ikn per tanggal 2026 04 10 progres pembangunan ibu kota nusantara menunjukkan pencapaian fisik 92 persen sarana air jalan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 10,"tempo,dokumen,bukti,kementerian,pupr,selesaikan,pembangunan,infrastruktur,tol,gedung,pemerintahan,tahap,ikn,seri,784,kementerian,pupr,selesaikan,pembangunan,infrastruktur,tol,gedung,pemerintahan,tahap,ikn,per,tanggal,2026,04,10,progres,pembangunan,ibu,kota,nusantara,menunjukkan,pencapaian,fisik,92,persen,sarana,air,jalan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,10",63,59,6.3,FAKTA,Tempo - Infrastruktur & IKN,https://cekfakta.tempo.co/arsip/2026/1783,2026-04-10 18:47:51,FAKTA,0
848,CekFakta Tempo,[Tempo] Dokumen Bukti: Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi (Seri 785),[Tempo] Dokumen Bukti: Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi (Seri 785) Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi per tanggal 2026-04-13 Kemenkes mengonfirmasi ketersediaan vaksin resmi di seluruh puskesmas dan posyandu secara gratis. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-13.,tempo dokumen bukti kementerian kesehatan tingkatkan cakupan imunisasi nasional vaksinasi balita serentak 38 provinsi seri 785 kementerian kesehatan tingkatkan cakupan imunisasi nasional vaksinasi balita serentak 38 provinsi per tanggal 2026 04 13 kemenkes mengonfirmasi ketersediaan vaksin resmi seluruh puskesmas posyandu gratis informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 13,"tempo,dokumen,bukti,kementerian,kesehatan,tingkatkan,cakupan,imunisasi,nasional,vaksinasi,balita,serentak,38,provinsi,seri,785,kementerian,kesehatan,tingkatkan,cakupan,imunisasi,nasional,vaksinasi,balita,serentak,38,provinsi,per,tanggal,2026,04,13,kemenkes,mengonfirmasi,ketersediaan,vaksin,resmi,seluruh,puskesmas,posyandu,gratis,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,13",62,57,8.1,FAKTA,Tempo - Kesehatan Publik,https://cekfakta.tempo.co/arsip/2026/1784,2026-04-13 18:50:08,FAKTA,0
849,CekFakta Tempo,[Tempo] Dokumen Bukti: KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi (Seri 786),[Tempo] Dokumen Bukti: KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi (Seri 786) KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi per tanggal 2026-04-16 Laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara dari sektor pertambangan dan perkebunan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-16.,tempo dokumen bukti kpk kejaksaan agung selamatkan aset negara sebesar rupiah 14 triliun perkara tindak pidana korupsi seri 786 kpk kejaksaan agung selamatkan aset negara sebesar rupiah 14 triliun perkara tindak pidana korupsi per tanggal 2026 04 16 laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara sektor pertambangan perkebunan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 16,"tempo,dokumen,bukti,kpk,kejaksaan,agung,selamatkan,aset,negara,sebesar,rupiah,14,triliun,perkara,tindak,pidana,korupsi,seri,786,kpk,kejaksaan,agung,selamatkan,aset,negara,sebesar,rupiah,14,triliun,perkara,tindak,pidana,korupsi,per,tanggal,2026,04,16,laporan,penegakan,hukum,semester,awal,2026,mencatat,pemulihan,aset,kerugian,negara,sektor,pertambangan,perkebunan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,16",72,68,5.6,FAKTA,Tempo - Hukum & Korupsi,https://cekfakta.tempo.co/arsip/2026/1785,2026-04-16 18:52:25,FAKTA,0
850,CekFakta Tempo,[Tempo] Dokumen Bukti: BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba (Seri 787),[Tempo] Dokumen Bukti: BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba (Seri 787) BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba per tanggal 2026-04-19 Deputi Bidang Meteorologi BMKG mengeluarkan peringatan dini gelombang tinggi di wilayah perairan Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-19.,tempo dokumen bukti bmkg imbau masyarakat pesisir waspada potensi pasang surut air laut cuaca ekstrem musim pancaroba seri 787 bmkg imbau masyarakat pesisir waspada potensi pasang surut air laut cuaca ekstrem musim pancaroba per tanggal 2026 04 19 deputi bidang meteorologi bmkg mengeluarkan peringatan dini gelombang tinggi wilayah perairan indonesia informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 04 19,"tempo,dokumen,bukti,bmkg,imbau,masyarakat,pesisir,waspada,potensi,pasang,surut,air,laut,cuaca,ekstrem,musim,pancaroba,seri,787,bmkg,imbau,masyarakat,pesisir,waspada,potensi,pasang,surut,air,laut,cuaca,ekstrem,musim,pancaroba,per,tanggal,2026,04,19,deputi,bidang,meteorologi,bmkg,mengeluarkan,peringatan,dini,gelombang,tinggi,wilayah,perairan,indonesia,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,04,19",67,66,1.5,FAKTA,Tempo - Lingkungan & Cuaca,https://cekfakta.tempo.co/arsip/2026/1786,2026-04-19 18:54:42,FAKTA,0
